"","species","week","density"
"Killdeer19","Killdeer",19,0.0270850040944586
"Killdeer20","Killdeer",20,0.0266937542929523
"Killdeer21","Killdeer",21,0.0260308908374348
"Killdeer22","Killdeer",22,0.0251399837481645
"Killdeer23","Killdeer",23,0.024078497378455
"Killdeer24","Killdeer",24,0.0229132377240551
"Killdeer25","Killdeer",25,0.0217152074730529
"Killdeer26","Killdeer",26,0.0205544216545377
"Killdeer27","Killdeer",27,0.0194951730014408
"Killdeer28","Killdeer",28,0.0185921174195205
"Killdeer29","Killdeer",29,0.0178873977270667
"Killdeer30","Killdeer",30,0.0174088692592134
"Killdeer31","Killdeer",31,0.0171693613851621
"Killdeer32","Killdeer",32,0.0171668221568689
"Killdeer33","Killdeer",33,0.0173851577826911
"Killdeer34","Killdeer",34,0.0177955960279473
"Killdeer35","Killdeer",35,0.0183584628898124
"Killdeer36","Killdeer",36,0.0190253298206619
"Killdeer37","Killdeer",37,0.0197415125530987
"Killdeer38","Killdeer",38,0.0204488693398982
"Killdeer39","Killdeer",39,0.0210888058938016
"Killdeer40","Killdeer",40,0.0216053802497933
"Killdeer41","Killdeer",41,0.0219483838520286
"Killdeer42","Killdeer",42,0.0220762308913951
"Killdeer43","Killdeer",43,0.0219584404503903
"Killdeer44","Killdeer",44,0.0215774817383822
"Killdeer45","Killdeer",45,0.0209297862761131
"Killdeer46","Killdeer",46,0.0200258057467893
"Killdeer47","Killdeer",47,0.0188890934978696
"Killdeer48","Killdeer",48,0.0175544913578161
"Killdeer49","Killdeer",49,0.0160655923402824
"Killdeer50","Killdeer",50,0.0144717086266634
"Killdeer51","Killdeer",51,0.0128245963400816
"Killdeer52","Killdeer",52,0.0111740148934627
"Northern flicker1","Northern flicker",1,0.0138229363560195
"Northern flicker2","Northern flicker",2,0.0154940471088374
"Northern flicker3","Northern flicker",3,0.0170784013866152
"Northern flicker4","Northern flicker",4,0.0185245405258727
"Northern flicker5","Northern flicker",5,0.0197873085676822
"Northern flicker6","Northern flicker",6,0.0208293379919634
"Northern flicker7","Northern flicker",7,0.0216228416344993
"Northern flicker8","Northern flicker",8,0.0221508403258184
"Northern flicker9","Northern flicker",9,0.022407854763627
"Northern flicker10","Northern flicker",10,0.0224000642668018
"Northern flicker11","Northern flicker",11,0.0221449023985294
"Northern flicker12","Northern flicker",12,0.021670043465069
"Northern flicker13","Northern flicker",13,0.0210117539297764
"Northern flicker14","Northern flicker",14,0.0202126448442736
"Northern flicker15","Northern flicker",15,0.0193189527131218
"Northern flicker16","Northern flicker",16,0.0183775689204702
"Northern flicker17","Northern flicker",17,0.0174331022749307
"Northern flicker18","Northern flicker",18,0.0165252806326575
"Northern flicker19","Northern flicker",19,0.0156869785830036
"Northern flicker20","Northern flicker",20,0.0149430957400234
"Northern flicker21","Northern flicker",21,0.0143103878186733
"Northern flicker22","Northern flicker",22,0.01379818802753
"Northern flicker23","Northern flicker",23,0.0134098188096666
"Northern flicker24","Northern flicker",24,0.0131444310667309
"Northern flicker25","Northern flicker",25,0.0129990025247131
"Northern flicker26","Northern flicker",26,0.0129702432176545
"Northern flicker27","Northern flicker",27,0.0130561792367067
"Northern flicker28","Northern flicker",28,0.0132572167026632
"Northern flicker29","Northern flicker",29,0.0135765309457336
"Northern flicker30","Northern flicker",30,0.0140196861513648
"Northern flicker31","Northern flicker",31,0.014593471877793
"Northern flicker32","Northern flicker",32,0.0153040432527091
"Northern flicker33","Northern flicker",33,0.0161545620640772
"Northern flicker34","Northern flicker",34,0.017142642177205
"Northern flicker35","Northern flicker",35,0.0182579889637433
"Northern flicker36","Northern flicker",36,0.0194806625670704
"Northern flicker37","Northern flicker",37,0.0207803419693569
"Northern flicker38","Northern flicker",38,0.0221167921437315
"Northern flicker39","Northern flicker",39,0.023441495413584
"Northern flicker40","Northern flicker",40,0.0247002060347253
"Northern flicker41","Northern flicker",41,0.0258360760390397
"Northern flicker42","Northern flicker",42,0.0267929727519654
"Northern flicker43","Northern flicker",43,0.0275186533959889
"Northern flicker44","Northern flicker",44,0.027967570000409
"Northern flicker45","Northern flicker",45,0.0281032160136696
"Northern flicker46","Northern flicker",46,0.0279000431024051
"Northern flicker47","Northern flicker",47,0.0273450266785634
"Northern flicker48","Northern flicker",48,0.0264389234124018
"Northern flicker49","Northern flicker",49,0.0251971607601456
"Northern flicker50","Northern flicker",50,0.0236501717741736
"Northern flicker51","Northern flicker",51,0.0218428902534971
"Northern flicker52","Northern flicker",52,0.0198365967675553
"Oak Titmouse1","Oak Titmouse",1,0.0138231176193603
"Oak Titmouse2","Oak Titmouse",2,0.0155019526428527
"Oak Titmouse3","Oak Titmouse",3,0.0171264094977295
"Oak Titmouse4","Oak Titmouse",4,0.0186614163552169
"Oak Titmouse5","Oak Titmouse",5,0.0200789424299237
"Oak Titmouse6","Oak Titmouse",6,0.0213584851477108
"Oak Titmouse7","Oak Titmouse",7,0.0224870212709268
"Oak Titmouse8","Oak Titmouse",8,0.023458196229823
"Oak Titmouse9","Oak Titmouse",9,0.0242710047221137
"Oak Titmouse10","Oak Titmouse",10,0.024928240680132
"Oak Titmouse11","Oak Titmouse",11,0.0254349729227384
"Oak Titmouse12","Oak Titmouse",12,0.0257972451819211
"Oak Titmouse13","Oak Titmouse",13,0.0260211236925694
"Oak Titmouse14","Oak Titmouse",14,0.0261121407343641
"Oak Titmouse15","Oak Titmouse",15,0.02607512203693
"Oak Titmouse16","Oak Titmouse",16,0.0259143462853102
"Oak Titmouse17","Oak Titmouse",17,0.0256339652170902
"Oak Titmouse18","Oak Titmouse",18,0.0252386059297305
"Oak Titmouse19","Oak Titmouse",19,0.0247340750977815
"Oak Titmouse20","Oak Titmouse",20,0.0241280872043034
"Oak Titmouse21","Oak Titmouse",21,0.0234309490641658
"Oak Titmouse22","Oak Titmouse",22,0.0226561424775554
"Oak Titmouse23","Oak Titmouse",23,0.0218207394904937
"Oak Titmouse24","Oak Titmouse",24,0.0209455618584011
"Oak Titmouse25","Oak Titmouse",25,0.0200549795741049
"Oak Titmouse26","Oak Titmouse",26,0.0191762532526344
"Oak Titmouse27","Oak Titmouse",27,0.018338369810279
"Oak Titmouse28","Oak Titmouse",28,0.0175703970726318
"Oak Titmouse29","Oak Titmouse",29,0.0168994777922198
"Oak Titmouse30","Oak Titmouse",30,0.0163486755772893
"Oak Titmouse31","Oak Titmouse",31,0.0159349489326851
"Oak Titmouse32","Oak Titmouse",32,0.0156675434471912
"Oak Titmouse33","Oak Titmouse",33,0.0155470473835609
"Oak Titmouse34","Oak Titmouse",34,0.0155652618620867
"Oak Titmouse35","Oak Titmouse",35,0.0157059153814577
"Oak Titmouse36","Oak Titmouse",36,0.0159461207238892
"Oak Titmouse37","Oak Titmouse",37,0.0162583383035874
"Oak Titmouse38","Oak Titmouse",38,0.0166125034971538
"Oak Titmouse39","Oak Titmouse",39,0.016977956483822
"Oak Titmouse40","Oak Titmouse",40,0.0173249060356618
"Oak Titmouse41","Oak Titmouse",41,0.0176253160420891
"Oak Titmouse42","Oak Titmouse",42,0.0178532639077551
"Oak Titmouse43","Oak Titmouse",43,0.0179849518030113
"Oak Titmouse44","Oak Titmouse",44,0.0179986371915923
"Oak Titmouse45","Oak Titmouse",45,0.017874768686063
"Oak Titmouse46","Oak Titmouse",46,0.0175965545738213
"Oak Titmouse47","Oak Titmouse",47,0.0171510605437716
"Oak Titmouse48","Oak Titmouse",48,0.0165307582705218
"Oak Titmouse49","Oak Titmouse",49,0.0157352714513419
"Oak Titmouse50","Oak Titmouse",50,0.0147729371718366
"Oak Titmouse51","Oak Titmouse",51,0.013661751708123
"Oak Titmouse52","Oak Titmouse",52,0.0124315335087281
"Oregon Junco1","Oregon Junco",1,0.00162559414332363
"Oregon Junco2","Oregon Junco",2,0.00175880252697786
"Oregon Junco3","Oregon Junco",3,0.00188670923313681
"Oregon Junco4","Oregon Junco",4,0.00201560354340149
"Oregon Junco5","Oregon Junco",5,0.00215612695206757
"Oregon Junco6","Oregon Junco",6,0.00232339104696329
"Oregon Junco7","Oregon Junco",7,0.00253713277652606
"Oregon Junco8","Oregon Junco",8,0.00282160023600164
"Oregon Junco9","Oregon Junco",9,0.00320504238602878
"Oregon Junco10","Oregon Junco",10,0.00371865395272242
"Oregon Junco11","Oregon Junco",11,0.00439484446018378
"Oregon Junco12","Oregon Junco",12,0.00526477068202494
"Oregon Junco13","Oregon Junco",13,0.00635519468445296
"Oregon Junco14","Oregon Junco",14,0.00768488775004128
"Oregon Junco15","Oregon Junco",15,0.009260961220638
"Oregon Junco16","Oregon Junco",16,0.0110756309471166
"Oregon Junco17","Oregon Junco",17,0.0131039840712899
"Oregon Junco18","Oregon Junco",18,0.0153032978986422
"Oregon Junco19","Oregon Junco",19,0.0176143309794281
"Oregon Junco20","Oregon Junco",20,0.0199647234769777
"Oregon Junco21","Oregon Junco",21,0.0222742401249988
"Oregon Junco22","Oregon Junco",22,0.0244612264336994
"Oregon Junco23","Oregon Junco",23,0.0264494686296816
"Oregon Junco24","Oregon Junco",24,0.0281746352122566
"Oregon Junco25","Oregon Junco",25,0.0295895604767786
"Oregon Junco26","Oregon Junco",26,0.0306677876428566
"Oregon Junco27","Oregon Junco",27,0.0314050202344889
"Oregon Junco28","Oregon Junco",28,0.0318184047287733
"Oregon Junco29","Oregon Junco",29,0.0319438342740294
"Oregon Junco30","Oregon Junco",30,0.0318316770218228
"Oregon Junco31","Oregon Junco",31,0.0315414664067762
"Oregon Junco32","Oregon Junco",32,0.0311361369657355
"Oregon Junco33","Oregon Junco",33,0.0306763566275888
"Oregon Junco34","Oregon Junco",34,0.030215418668492
"Oregon Junco35","Oregon Junco",35,0.0297950517028409
"Oregon Junco36","Oregon Junco",36,0.0294424176582123
"Oregon Junco37","Oregon Junco",37,0.0291684865235141
"Oregon Junco38","Oregon Junco",38,0.0289678587536384
"Oregon Junco39","Oregon Junco",39,0.0288199564266812
"Oregon Junco40","Oregon Junco",40,0.0286913930043914
"Oregon Junco41","Oregon Junco",41,0.0285392905252239
"Oregon Junco42","Oregon Junco",42,0.028315300133346
"Oregon Junco43","Oregon Junco",43,0.0279700562984833
"Oregon Junco44","Oregon Junco",44,0.0274577563925337
"Oregon Junco45","Oregon Junco",45,0.0267405226929065
"Oregon Junco46","Oregon Junco",46,0.0257921881683672
"Oregon Junco47","Oregon Junco",47,0.0246011611362162
"Oregon Junco48","Oregon Junco",48,0.0231720751813455
"Oregon Junco49","Oregon Junco",49,0.021526022894727
"Oregon Junco50","Oregon Junco",50,0.0196992985066306
"Oregon Junco51","Oregon Junco",51,0.0177407185176966
"Oregon Junco52","Oregon Junco",52,0.0157080724726427
"Pacific loon1","Pacific loon",1,0.00736866614689664
"Pacific loon2","Pacific loon",2,0.00807532169109987
"Pacific loon3","Pacific loon",3,0.00876765289726131
"Pacific loon4","Pacific loon",4,0.00946561734987211
"Pacific loon5","Pacific loon",5,0.0102003138492026
"Pacific loon6","Pacific loon",6,0.0110096153480102
"Pacific loon7","Pacific loon",7,0.0119326598956598
"Pacific loon8","Pacific loon",8,0.0130033028253819
"Pacific loon9","Pacific loon",9,0.0142435412605248
"Pacific loon10","Pacific loon",10,0.0156580442614591
"Pacific loon11","Pacific loon",11,0.0172308313182763
"Pacific loon12","Pacific loon",12,0.0189248275393778
"Pacific loon13","Pacific loon",13,0.0206845319917209
"Pacific loon14","Pacific loon",14,0.0224414623756734
"Pacific loon15","Pacific loon",15,0.0241215114644372
"Pacific loon16","Pacific loon",16,0.0256529939475795
"Pacific loon17","Pacific loon",17,0.026974058651755
"Pacific loon18","Pacific loon",18,0.0280382987541867
"Pacific loon19","Pacific loon",19,0.0288177639186023
"Pacific loon20","Pacific loon",20,0.0293031136885645
"Pacific loon21","Pacific loon",21,0.0295012766491837
"Pacific loon22","Pacific loon",22,0.0294315065186812
"Pacific loon23","Pacific loon",23,0.0291209368717897
"Pacific loon24","Pacific loon",24,0.0286005959212188
"Pacific loon25","Pacific loon",25,0.0279024956711628
"Pacific loon26","Pacific loon",26,0.0270580114788465
"Pacific loon27","Pacific loon",27,0.0260974192623987
"Pacific loon28","Pacific loon",28,0.0250502231787808
"Pacific loon29","Pacific loon",29,0.0239458193339285
"Pacific loon30","Pacific loon",30,0.0228140911344736
"Pacific loon31","Pacific loon",31,0.0216856710156177
"Pacific loon32","Pacific loon",32,0.0205917652920075
"Pacific loon33","Pacific loon",33,0.0195635644658192
"Pacific loon34","Pacific loon",34,0.0186313183577559
"Pacific loon35","Pacific loon",35,0.0178231498512404
"Pacific loon36","Pacific loon",36,0.0171636500154841
"Pacific loon37","Pacific loon",37,0.0166722780837063
"Pacific loon38","Pacific loon",38,0.0163615926110169
"Pacific loon39","Pacific loon",39,0.0162353690036342
"Pacific loon40","Pacific loon",40,0.0162867345326502
"Pacific loon41","Pacific loon",41,0.0164965766998266
"Pacific loon42","Pacific loon",42,0.0168326056140347
"Pacific loon43","Pacific loon",43,0.0172495089204257
"Pacific loon44","Pacific loon",44,0.0176905844557974
"Pacific loon45","Pacific loon",45,0.0180910598926464
"Pacific loon46","Pacific loon",46,0.0183830302449702
"Pacific loon47","Pacific loon",47,0.0185016130673583
"Pacific loon48","Pacific loon",48,0.0183916106203128
"Pacific loon49","Pacific loon",49,0.0180137583105534
"Pacific loon50","Pacific loon",50,0.0173495909966602
"Pacific loon51","Pacific loon",51,0.0164040916021546
"Pacific loon52","Pacific loon",52,0.015210886438375
"Pelagic cormorant1","Pelagic cormorant",1,0.00860444264926685
"Pelagic cormorant2","Pelagic cormorant",2,0.00969284805573634
"Pelagic cormorant3","Pelagic cormorant",3,0.01075372325048
"Pelagic cormorant4","Pelagic cormorant",4,0.0117694392830228
"Pelagic cormorant5","Pelagic cormorant",5,0.0127302287493128
"Pelagic cormorant6","Pelagic cormorant",6,0.0136351591762776
"Pelagic cormorant7","Pelagic cormorant",7,0.0144921379833904
"Pelagic cormorant8","Pelagic cormorant",8,0.0153168109285665
"Pelagic cormorant9","Pelagic cormorant",9,0.0161304580628563
"Pelagic cormorant10","Pelagic cormorant",10,0.0169571004339393
"Pelagic cormorant11","Pelagic cormorant",11,0.0178201226128903
"Pelagic cormorant12","Pelagic cormorant",12,0.0187387837160346
"Pelagic cormorant13","Pelagic cormorant",13,0.0197250274383983
"Pelagic cormorant14","Pelagic cormorant",14,0.0207810021348445
"Pelagic cormorant15","Pelagic cormorant",15,0.0218976552972902
"Pelagic cormorant16","Pelagic cormorant",16,0.0230546660373281
"Pelagic cormorant17","Pelagic cormorant",17,0.024221826177471
"Pelagic cormorant18","Pelagic cormorant",18,0.0253617821798587
"Pelagic cormorant19","Pelagic cormorant",19,0.0264338124482045
"Pelagic cormorant20","Pelagic cormorant",20,0.0273980681682424
"Pelagic cormorant21","Pelagic cormorant",21,0.0282195473640816
"Pelagic cormorant22","Pelagic cormorant",22,0.0288711106793744
"Pelagic cormorant23","Pelagic cormorant",23,0.0293350821513439
"Pelagic cormorant24","Pelagic cormorant",24,0.0296033054798042
"Pelagic cormorant25","Pelagic cormorant",25,0.0296758539130888
"Pelagic cormorant26","Pelagic cormorant",26,0.0295588641370206
"Pelagic cormorant27","Pelagic cormorant",27,0.0292621263996187
"Pelagic cormorant28","Pelagic cormorant",28,0.0287970670979285
"Pelagic cormorant29","Pelagic cormorant",29,0.0281755988489988
"Pelagic cormorant30","Pelagic cormorant",30,0.0274100313885887
"Pelagic cormorant31","Pelagic cormorant",31,0.0265139166117171
"Pelagic cormorant32","Pelagic cormorant",32,0.0255034332996696
"Pelagic cormorant33","Pelagic cormorant",33,0.0243987699381081
"Pelagic cormorant34","Pelagic cormorant",34,0.0232249630693676
"Pelagic cormorant35","Pelagic cormorant",35,0.0220117782110493
"Pelagic cormorant36","Pelagic cormorant",36,0.0207924463442629
"Pelagic cormorant37","Pelagic cormorant",37,0.0196013485504599
"Pelagic cormorant38","Pelagic cormorant",38,0.0184709997143008
"Pelagic cormorant39","Pelagic cormorant",39,0.0174288263118897
"Pelagic cormorant40","Pelagic cormorant",40,0.0164942366052334
"Pelagic cormorant41","Pelagic cormorant",41,0.0156764025732147
"Pelagic cormorant42","Pelagic cormorant",42,0.0149730690805241
"Pelagic cormorant43","Pelagic cormorant",43,0.0143705887552697
"Pelagic cormorant44","Pelagic cormorant",44,0.0138452459452148
"Pelagic cormorant45","Pelagic cormorant",45,0.0133657829417988
"Pelagic cormorant46","Pelagic cormorant",46,0.0128968874116491
"Pelagic cormorant47","Pelagic cormorant",47,0.012403258246396
"Pelagic cormorant48","Pelagic cormorant",48,0.011853760295926
"Pelagic cormorant49","Pelagic cormorant",49,0.0112251319620661
"Pelagic cormorant50","Pelagic cormorant",50,0.0105047421783941
"Pelagic cormorant51","Pelagic cormorant",51,0.00969200618801963
"Pelagic cormorant52","Pelagic cormorant",52,0.00879979904420667
"Peregrine Falcon1","Peregrine Falcon",1,0.013752589679926
"Peregrine Falcon2","Peregrine Falcon",2,0.0149867479453051
"Peregrine Falcon3","Peregrine Falcon",3,0.0160397262759625
"Peregrine Falcon4","Peregrine Falcon",4,0.0168747972690243
"Peregrine Falcon5","Peregrine Falcon",5,0.0174749202986425
"Peregrine Falcon6","Peregrine Falcon",6,0.0178404840473917
"Peregrine Falcon7","Peregrine Falcon",7,0.0179888061860312
"Peregrine Falcon8","Peregrine Falcon",8,0.0179519336166652
"Peregrine Falcon9","Peregrine Falcon",9,0.0177730734833945
"Peregrine Falcon10","Peregrine Falcon",10,0.017502126906021
"Peregrine Falcon11","Peregrine Falcon",11,0.0171908730359907
"Peregrine Falcon12","Peregrine Falcon",12,0.0168883477331035
"Peregrine Falcon13","Peregrine Falcon",13,0.0166368842591732
"Peregrine Falcon14","Peregrine Falcon",14,0.0164691517202674
"Peregrine Falcon15","Peregrine Falcon",15,0.0164063669481378
"Peregrine Falcon16","Peregrine Falcon",16,0.0164576973101512
"Peregrine Falcon17","Peregrine Falcon",17,0.0166207457643095
"Peregrine Falcon18","Peregrine Falcon",18,0.0168829357387294
"Peregrine Falcon19","Peregrine Falcon",19,0.0172235866338905
"Peregrine Falcon20","Peregrine Falcon",20,0.0176164605892401
"Peregrine Falcon21","Peregrine Falcon",21,0.0180325519402713
"Peregrine Falcon22","Peregrine Falcon",22,0.0184429035190222
"Peregrine Falcon23","Peregrine Falcon",23,0.0188212760528941
"Peregrine Falcon24","Peregrine Falcon",24,0.0191465324427986
"Peregrine Falcon25","Peregrine Falcon",25,0.0194046008216239
"Peregrine Falcon26","Peregrine Falcon",26,0.0195898655145505
"Peregrine Falcon27","Peregrine Falcon",27,0.0197058355377487
"Peregrine Falcon28","Peregrine Falcon",28,0.0197649748267014
"Peregrine Falcon29","Peregrine Falcon",29,0.0197876479827853
"Peregrine Falcon30","Peregrine Falcon",30,0.0198002284003727
"Peregrine Falcon31","Peregrine Falcon",31,0.0198325130804036
"Peregrine Falcon32","Peregrine Falcon",32,0.0199146689217004
"Peregrine Falcon33","Peregrine Falcon",33,0.0200739823234392
"Peregrine Falcon34","Peregrine Falcon",34,0.0203316944775684
"Peregrine Falcon35","Peregrine Falcon",35,0.0207001932400329
"Peregrine Falcon36","Peregrine Falcon",36,0.0211808159630774
"Peregrine Falcon37","Peregrine Falcon",37,0.0217624860923708
"Peregrine Falcon38","Peregrine Falcon",38,0.0224213328057158
"Peregrine Falcon39","Peregrine Falcon",39,0.0231213442256681
"Peregrine Falcon40","Peregrine Falcon",40,0.0238160359490864
"Peregrine Falcon41","Peregrine Falcon",41,0.0244510867044582
"Peregrine Falcon42","Peregrine Falcon",42,0.0249678553555965
"Peregrine Falcon43","Peregrine Falcon",43,0.0253076157042147
"Peregrine Falcon44","Peregrine Falcon",44,0.0254162360482006
"Peregrine Falcon45","Peregrine Falcon",45,0.025248917623662
"Peregrine Falcon46","Peregrine Falcon",46,0.0247745209092198
"Peregrine Falcon47","Peregrine Falcon",47,0.0239789794802401
"Peregrine Falcon48","Peregrine Falcon",48,0.0228673479768172
"Peregrine Falcon49","Peregrine Falcon",49,0.021464158533527
"Peregrine Falcon50","Peregrine Falcon",50,0.0198119514404134
"Peregrine Falcon51","Peregrine Falcon",51,0.0179680644643628
"Peregrine Falcon52","Peregrine Falcon",52,0.0160013233516141
"Pintails1","Pintails",1,0.0213486601934263
"Pintails2","Pintails",2,0.022899795807441
"Pintails3","Pintails",3,0.0240499696722382
"Pintails4","Pintails",4,0.024738255784435
"Pintails5","Pintails",5,0.0249442866466939
"Pintails6","Pintails",6,0.0246805211866861
"Pintails7","Pintails",7,0.0239893525771623
"Pintails8","Pintails",8,0.0229371566419625
"Pintails9","Pintails",9,0.0216063129017466
"Pintails10","Pintails",10,0.0200864164730234
"Pintails11","Pintails",11,0.0184658748397821
"Pintails12","Pintails",12,0.0168248688157495
"Pintails13","Pintails",13,0.015230319213644
"Pintails14","Pintails",14,0.0137331242432445
"Pintails15","Pintails",15,0.0123675908940216
"Pintails16","Pintails",16,0.0111527249982871
"Pintails17","Pintails",17,0.0100948906146004
"Pintails18","Pintails",18,0.00919129524665931
"Pintails19","Pintails",19,0.0084337745098865
"Pintails20","Pintails",20,0.00781240195173647
"Pintails21","Pintails",21,0.00731852759615372
"Pintails22","Pintails",22,0.00694697007144951
"Pintails23","Pintails",23,0.00669724407789751
"Pintails24","Pintails",24,0.0065738521067008
"Pintails25","Pintails",25,0.00658577376394562
"Pintails26","Pintails",26,0.00674534716446735
"Pintails27","Pintails",27,0.00706676359563728
"Pintails28","Pintails",28,0.00756439404587927
"Pintails29","Pintails",29,0.00825113902155086
"Pintails30","Pintails",30,0.00913694928318281
"Pintails31","Pintails",31,0.0102276140935055
"Pintails32","Pintails",32,0.0115238629935039
"Pintails33","Pintails",33,0.0130207820502741
"Pintails34","Pintails",34,0.0147075098970421
"Pintails35","Pintails",35,0.0165671553192561
"Pintails36","Pintails",36,0.0185768607593457
"Pintails37","Pintails",37,0.0207079093651141
"Pintails38","Pintails",38,0.0229257399707625
"Pintails39","Pintails",39,0.0251897392251437
"Pintails40","Pintails",40,0.0274527657229935
"Pintails41","Pintails",41,0.0296605155887199
"Pintails42","Pintails",42,0.0317510155488533
"Pintails43","Pintails",43,0.0336546818344106
"Pintails44","Pintails",44,0.0352954643247827
"Pintails45","Pintails",45,0.036593554336033
"Pintails46","Pintails",46,0.037469935539186
"Pintails47","Pintails",47,0.0378527052025023
"Pintails48","Pintails",48,0.0376846457474845
"Pintails49","Pintails",49,0.0369310893758645
"Pintails50","Pintails",50,0.0355868107240561
"Pintails51","Pintails",51,0.033680592624643
"Pintails52","Pintails",52,0.031286723995145
"Red-shouldered Hawk1","Red-shouldered Hawk",1,0.00245599014698287
"Red-shouldered Hawk2","Red-shouldered Hawk",2,0.00266613423939424
"Red-shouldered Hawk3","Red-shouldered Hawk",3,0.00286460809834137
"Red-shouldered Hawk4","Red-shouldered Hawk",4,0.00305740809123563
"Red-shouldered Hawk5","Red-shouldered Hawk",5,0.00325533770021792
"Red-shouldered Hawk6","Red-shouldered Hawk",6,0.00347320879581169
"Red-shouldered Hawk7","Red-shouldered Hawk",7,0.00372895457559729
"Red-shouldered Hawk8","Red-shouldered Hawk",8,0.00404234665336056
"Red-shouldered Hawk9","Red-shouldered Hawk",9,0.00443341353126479
"Red-shouldered Hawk10","Red-shouldered Hawk",10,0.00492068924750962
"Red-shouldered Hawk11","Red-shouldered Hawk",11,0.00551944749590244
"Red-shouldered Hawk12","Red-shouldered Hawk",12,0.00624009402675354
"Red-shouldered Hawk13","Red-shouldered Hawk",13,0.00708689307913687
"Red-shouldered Hawk14","Red-shouldered Hawk",14,0.00805718521863967
"Red-shouldered Hawk15","Red-shouldered Hawk",15,0.00914120975694247
"Red-shouldered Hawk16","Red-shouldered Hawk",16,0.0103225774007656
"Red-shouldered Hawk17","Red-shouldered Hawk",17,0.011579359273915
"Red-shouldered Hawk18","Red-shouldered Hawk",18,0.0128856811265957
"Red-shouldered Hawk19","Red-shouldered Hawk",19,0.0142136433301133
"Red-shouldered Hawk20","Red-shouldered Hawk",20,0.0155353341862076
"Red-shouldered Hawk21","Red-shouldered Hawk",21,0.0168246926713916
"Red-shouldered Hawk22","Red-shouldered Hawk",22,0.0180590366170096
"Red-shouldered Hawk23","Red-shouldered Hawk",23,0.0192201828379723
"Red-shouldered Hawk24","Red-shouldered Hawk",24,0.0202951849656876
"Red-shouldered Hawk25","Red-shouldered Hawk",25,0.0212767632995369
"Red-shouldered Hawk26","Red-shouldered Hawk",26,0.02216349906042
"Red-shouldered Hawk27","Red-shouldered Hawk",27,0.0229598281345502
"Red-shouldered Hawk28","Red-shouldered Hawk",28,0.023675814949237
"Red-shouldered Hawk29","Red-shouldered Hawk",29,0.0243266377554591
"Red-shouldered Hawk30","Red-shouldered Hawk",30,0.0249316947923509
"Red-shouldered Hawk31","Red-shouldered Hawk",31,0.0255132605837472
"Red-shouldered Hawk32","Red-shouldered Hawk",32,0.0260946818029329
"Red-shouldered Hawk33","Red-shouldered Hawk",33,0.0266981865618224
"Red-shouldered Hawk34","Red-shouldered Hawk",34,0.0273424669180141
"Red-shouldered Hawk35","Red-shouldered Hawk",35,0.0280402644999821
"Red-shouldered Hawk36","Red-shouldered Hawk",36,0.0287962319780846
"Red-shouldered Hawk37","Red-shouldered Hawk",37,0.0296053378523218
"Red-shouldered Hawk38","Red-shouldered Hawk",38,0.0304520061484973
"Red-shouldered Hawk39","Red-shouldered Hawk",39,0.0313100596539795
"Red-shouldered Hawk40","Red-shouldered Hawk",40,0.0321434350082112
"Red-shouldered Hawk41","Red-shouldered Hawk",41,0.03290760037139
"Red-shouldered Hawk42","Red-shouldered Hawk",42,0.0335516129687866
"Red-shouldered Hawk43","Red-shouldered Hawk",43,0.034020771311733
"Red-shouldered Hawk44","Red-shouldered Hawk",44,0.0342598235223701
"Red-shouldered Hawk45","Red-shouldered Hawk",45,0.0342166719138585
"Red-shouldered Hawk46","Red-shouldered Hawk",46,0.0338464508339969
"Red-shouldered Hawk47","Red-shouldered Hawk",47,0.0331157485516996
"Red-shouldered Hawk48","Red-shouldered Hawk",48,0.0320066141775414
"Red-shouldered Hawk49","Red-shouldered Hawk",49,0.0305198752996265
"Red-shouldered Hawk50","Red-shouldered Hawk",50,0.0286772337547509
"Red-shouldered Hawk51","Red-shouldered Hawk",51,0.0265216346881232
"Red-shouldered Hawk52","Red-shouldered Hawk",52,0.0241200100348519
"Red-tailed Hawk1","Red-tailed Hawk",1,0.00356431529115261
"Red-tailed Hawk2","Red-tailed Hawk",2,0.00370658003211846
"Red-tailed Hawk3","Red-tailed Hawk",3,0.0037835526518371
"Red-tailed Hawk4","Red-tailed Hawk",4,0.00379469455873344
"Red-tailed Hawk5","Red-tailed Hawk",5,0.00374539022120502
"Red-tailed Hawk6","Red-tailed Hawk",6,0.00364431403997533
"Red-tailed Hawk7","Red-tailed Hawk",7,0.00350218601067195
"Red-tailed Hawk8","Red-tailed Hawk",8,0.00333049555979168
"Red-tailed Hawk9","Red-tailed Hawk",9,0.00314038334104108
"Red-tailed Hawk10","Red-tailed Hawk",10,0.00294181011029112
"Red-tailed Hawk11","Red-tailed Hawk",11,0.00274306781527528
"Red-tailed Hawk12","Red-tailed Hawk",12,0.00255061791091611
"Red-tailed Hawk13","Red-tailed Hawk",13,0.00236919042431255
"Red-tailed Hawk14","Red-tailed Hawk",14,0.0022020519874803
"Red-tailed Hawk15","Red-tailed Hawk",15,0.00205135152547336
"Red-tailed Hawk16","Red-tailed Hawk",16,0.00191847259285508
"Red-tailed Hawk17","Red-tailed Hawk",17,0.00180435349815596
"Red-tailed Hawk18","Red-tailed Hawk",18,0.00170977305440093
"Red-tailed Hawk19","Red-tailed Hawk",19,0.00163563519946512
"Red-tailed Hawk20","Red-tailed Hawk",20,0.00158331439357741
